,year,fips,covid_cases,county_name
4470,2020,29015,1324,Benton County 
4473,2020,29017,1028,Bollinger County 
4476,2020,29019,14237,Boone County 
4479,2020,29021,7520,Buchanan County 
4482,2020,29023,3403,Butler County 
4485,2020,29025,642,Caldwell County 
4488,2020,29027,4014,Callaway County 
4491,2020,29029,3340,Camden County 
4494,2020,29031,7458,Cape Girardeau County 
4497,2020,29033,805,Carroll County 
4500,2020,29035,438,Carter County 
4503,2020,29037,6436,Cass County 
4506,2020,29039,762,Cedar County 
4509,2020,29041,539,Chariton County 
4512,2020,29043,6284,Christian County 
4515,2020,29045,559,Clark County 
4518,2020,29047,7247,Clay County 
4521,2020,29049,1554,Clinton County 
4524,2020,29051,7903,Cole County 
4527,2020,29053,1587,Cooper County 
4530,2020,29055,1965,Crawford County 
4533,2020,29057,478,Dade County 
4536,2020,29059,972,Dallas County 
4539,2020,29061,554,Daviess County 
4542,2020,29063,941,DeKalb County 
4545,2020,29065,799,Dent County 
4548,2020,29067,712,Douglas County 
4551,2020,29069,2568,Dunklin County 
4554,2020,29071,7713,Franklin County 
4557,2020,29073,1101,Gasconade County 
4560,2020,29075,674,Gentry County 
4563,2020,29077,21167,Greene County 
4566,2020,29079,833,Grundy County 
4569,2020,29081,678,Harrison County 
4572,2020,29083,1612,Henry County 
4575,2020,29085,524,Hickory County 
4578,2020,29087,369,Holt County 
4581,2020,29089,882,Howard County 
4584,2020,29091,2821,Howell County 
4587,2020,29093,747,Iron County 
4590,2020,29095,60163,Jackson County 
4593,2020,29097,11861,Jasper County 
4596,2020,29099,16638,Jefferson County 
4599,2020,29101,3728,Johnson County 
4602,2020,29103,272,Knox County 
4605,2020,29105,2787,Laclede County 
4608,2020,29107,2335,Lafayette County 
4611,2020,29109,2725,Lawrence County 
4614,2020,29111,819,Lewis County 
4617,2020,29113,4447,Lincoln County 
4620,2020,29115,902,Linn County 
4623,2020,29117,1344,Livingston County 
4626,2020,29119,2003,McDonald County 
4629,2020,29121,1086,Macon County 
4632,2020,29123,1420,Madison County 
4635,2020,29125,525,Maries County 
4638,2020,29127,2997,Marion County 
4641,2020,29129,241,Mercer County 
4644,2020,29131,2214,Miller County 
4647,2020,29133,1251,Mississippi County 
4650,2020,29135,1565,Moniteau County 
4653,2020,29137,841,Monroe County 
4656,2020,29139,821,Montgomery County 
4659,2020,29141,1521,Morgan County 
4662,2020,29143,1864,New Madrid County 
4665,2020,29145,4098,Newton County 
4668,2020,29147,2065,Nodaway County 
4671,2020,29149,622,Oregon County 
4674,2020,29151,1324,Osage County 
4677,2020,29153,431,Ozark County 
4680,2020,29155,1438,Pemiscot County 
4683,2020,29157,1967,Perry County 
4686,2020,29159,4208,Pettis County 
4689,2020,29161,2931,Phelps County 
4692,2020,29163,1478,Pike County 
4695,2020,29165,3000,Platte County 
4698,2020,29167,2578,Polk County 
4701,2020,29169,2924,Pulaski County 
4704,2020,29171,330,Putnam County 
4707,2020,29173,862,Ralls County 
4710,2020,29175,2228,Randolph County 
4713,2020,29177,1340,Ray County 
4716,2020,29179,322,Reynolds County 
4719,2020,29181,722,Ripley County 
4722,2020,29183,30767,St. Charles County 
4725,2020,29185,565,St. Clair County 
4728,2020,29186,1503,Ste. Genevieve County 
4731,2020,29187,7468,St. Francois County 
4734,2020,29189,66753,St. Louis County 
4737,2020,29195,2230,Saline County 
4740,2020,29197,235,Schuyler County 
4743,2020,29199,254,Scotland County 
4746,2020,29201,3991,Scott County 
4749,2020,29203,479,Shannon County 
4752,2020,29205,483,Shelby County 
4755,2020,29207,2140,Stoddard County 
4758,2020,29209,1918,Stone County 
4761,2020,29211,736,Sullivan County 
4764,2020,29213,4187,Taney County 
4767,2020,29215,1532,Texas County 
4770,2020,29217,1430,Vernon County 
4773,2020,29219,2177,Warren County 
4776,2020,29221,2285,Washington County 
4779,2020,29223,812,Wayne County 
4782,2020,29225,2834,Webster County 
4785,2020,29227,140,Worth County 
4788,2020,29229,1242,Wright County 
4791,2020,29510,16997,City of St. Louis
4794,2020,30001,768,Beaverhead County 
4797,2020,30003,2071,Big Horn County 
4800,2020,30005,603,Blaine County 
4803,2020,30007,290,Broadwater County 
4806,2020,30009,676,Carbon County 
4809,2020,30011,137,Carter County 
4812,2020,30013,6642,Cascade County 
4815,2020,30015,367,Chouteau County 
4818,2020,30017,968,Custer County 
4821,2020,30019,138,Daniels County 
4824,2020,30021,941,Dawson County 
4827,2020,30023,843,Deer Lodge County 
4830,2020,30025,266,Fallon County 
4833,2020,30027,854,Fergus County 
4836,2020,30029,8831,Flathead County 
4839,2020,30031,9278,Gallatin County 
4842,2020,30033,72,Garfield County 
4845,2020,30035,1321,Glacier County 
4848,2020,30037,43,Golden Valley County 
4851,2020,30039,162,Granite County 
4854,2020,30041,1624,Hill County 
4857,2020,30043,773,Jefferson County 
4860,2020,30045,77,Judith Basin County 
4863,2020,30047,1455,Lake County 
4866,2020,30049,4805,Lewis and Clark County 
4869,2020,30051,100,Liberty County 
4872,2020,30053,1077,Lincoln County 
4875,2020,30055,143,McCone County 
4878,2020,30057,508,Madison County 
4881,2020,30059,111,Meagher County 
4884,2020,30061,171,Mineral County 
4887,2020,30063,6345,Missoula County 
4890,2020,30065,264,Musselshell County 
4893,2020,30067,865,Park County 
4896,2020,30069,10,Petroleum County 
4899,2020,30071,423,Phillips County 
4902,2020,30073,386,Pondera County 
4905,2020,30075,102,Powder River County 
4908,2020,30077,786,Powell County 
4911,2020,30079,124,Prairie County 
4914,2020,30081,2143,Ravalli County 
4917,2020,30083,871,Richland County 
4920,2020,30085,1387,Roosevelt County 
4923,2020,30087,1033,Rosebud County 
4926,2020,30089,421,Sanders County 
4929,2020,30091,355,Sheridan County 
4932,2020,30093,3055,Silver Bow County 
4935,2020,30095,543,Stillwater County 
4938,2020,30097,313,Sweet Grass County 
4941,2020,30099,312,Teton County 
4944,2020,30101,674,Toole County 
4947,2020,30103,43,Treasure County 
4950,2020,30105,644,Valley County 
4953,2020,30107,139,Wheatland County 
4956,2020,30109,113,Wibaux County 
4959,2020,30111,13832,Yellowstone County 
4962,2020,31001,2271,Adams County 
4965,2020,31003,427,Antelope County 
4968,2020,31005,18,Arthur County 
4971,2020,31007,26,Banner County 
4974,2020,31009,15,Blaine County 
4977,2020,31011,416,Boone County 
4980,2020,31013,779,Box Butte County 
4983,2020,31015,162,Boyd County 
4986,2020,31017,207,Brown County 
4989,2020,31019,4296,Buffalo County 
4992,2020,31021,518,Burt County 
4995,2020,31023,714,Butler County 
4998,2020,31025,1713,Cass County 
5001,2020,31027,544,Cedar County 
5004,2020,31029,362,Chase County 
5007,2020,31031,249,Cherry County 
5010,2020,31033,736,Cheyenne County 
5013,2020,31035,548,Clay County 
5016,2020,31037,1433,Colfax County 
5019,2020,31039,811,Cuming County 
5022,2020,31041,632,Custer County 
5025,2020,31043,3485,Dakota County 
5028,2020,31045,543,Dawes County 
5031,2020,31047,2452,Dawson County 
5034,2020,31049,69,Deuel County 
5037,2020,31051,486,Dixon County 
5040,2020,31053,3728,Dodge County 
5043,2020,31055,52686,Douglas County 
5046,2020,31057,101,Dundy County 
5049,2020,31059,408,Fillmore County 
5052,2020,31061,209,Franklin County 
5055,2020,31063,150,Frontier County 
5058,2020,31065,359,Furnas County 
5061,2020,31067,1822,Gage County 
5064,2020,31069,91,Garden County 
5067,2020,31071,127,Garfield County 
5070,2020,31073,157,Gosper County 
5073,2020,31075,23,Grant County 
5076,2020,31077,177,Greeley County 
5079,2020,31079,5783,Hall County 
5082,2020,31081,704,Hamilton County 
5085,2020,31083,178,Harlan County 
5088,2020,31085,53,Hayes County 
5091,2020,31087,175,Hitchcock County 
5094,2020,31089,668,Holt County 
5097,2020,31091,47,Hooker County 
5100,2020,31093,469,Howard County 
5103,2020,31095,546,Jefferson County 
5106,2020,31097,536,Johnson County 
5109,2020,31099,570,Kearney County 
5112,2020,31101,575,Keith County 
5115,2020,31103,38,Keya Paha County 
5118,2020,31105,333,Kimball County 
5121,2020,31107,669,Knox County 
5124,2020,31109,22530,Lancaster County 
5127,2020,31111,2989,Lincoln County 
5130,2020,31113,68,Logan County 
5133,2020,31115,34,Loup County 
5136,2020,31117,21,McPherson County 
5139,2020,31119,3735,Madison County 
5142,2020,31121,576,Merrick County 
5145,2020,31123,404,Morrill County 
5148,2020,31125,348,Nance County 
5151,2020,31127,477,Nemaha County 
5154,2020,31129,298,Nuckolls County 
5157,2020,31131,997,Otoe County 
5160,2020,31133,157,Pawnee County 
5163,2020,31135,230,Perkins County 
5166,2020,31137,739,Phelps County 
5169,2020,31139,529,Pierce County 
5172,2020,31141,3495,Platte County 
5175,2020,31143,342,Polk County 
5178,2020,31145,944,Red Willow County 
5181,2020,31147,516,Richardson County 
5184,2020,31149,99,Rock County 
5187,2020,31151,1735,Saline County 
5190,2020,31153,15637,Sarpy County 
5193,2020,31155,1751,Saunders County 
5196,2020,31157,3031,Scotts Bluff County 
5199,2020,31159,1139,Seward County 
5202,2020,31161,379,Sheridan County 
5205,2020,31163,151,Sherman County 
5208,2020,31165,26,Sioux County 
5211,2020,31167,307,Stanton County 
5214,2020,31169,377,Thayer County 
5217,2020,31171,46,Thomas County 
5220,2020,31173,700,Thurston County 
5223,2020,31175,249,Valley County 
5226,2020,31177,1607,Washington County 
5229,2020,31179,872,Wayne County 
5232,2020,31181,273,Webster County 
5235,2020,31183,28,Wheeler County 
5238,2020,31185,1236,York County 
5241,2020,32001,1361,Churchill County 
5244,2020,32003,166285,Clark County 
5247,2020,32005,1907,Douglas County 
5250,2020,32007,3794,Elko County 
5253,2020,32009,32,Esmeralda County 
5256,2020,32011,29,Eureka County 
5259,2020,32013,754,Humboldt County 
5262,2020,32015,383,Lander County 
5265,2020,32017,271,Lincoln County 
5268,2020,32019,2107,Lyon County 
5271,2020,32021,191,Mineral County 
5274,2020,32023,1957,Nye County 
5277,2020,32027,826,Pershing County 
5280,2020,32029,65,Storey County 
5283,2020,32031,35038,Washoe County 
5286,2020,32033,351,White Pine County 
5289,2020,32510,726,Consolidated Municipality of Carson City
5292,2020,33001,1903,Belknap County 
5295,2020,33003,884,Carroll County 
5298,2020,33005,1254,Cheshire County 
5301,2020,33007,640,Coos County 
5304,2020,33009,1120,Grafton County 
5307,2020,33011,17320,Hillsborough County 
5310,2020,33013,4686,Merrimack County 
5313,2020,33015,10761,Rockingham County 
5316,2020,33017,3391,Strafford County 
5319,2020,33019,420,Sullivan County 
5322,2020,34001,14717,Atlantic County 
5325,2020,34003,50991,Bergen County 
5328,2020,34005,22826,Burlington County 
5331,2020,34007,30726,Camden County 
5334,2020,34009,4449,Cape May County 
5337,2020,34011,8997,Cumberland County 
5340,2020,34013,50367,Essex County 
5343,2020,34015,15661,Gloucester County 
5346,2020,34017,46545,Hudson County 
5349,2020,34019,4047,Hunterdon County 
5352,2020,34021,19454,Mercer County 
5355,2020,34023,47084,Middlesex County 
5358,2020,34025,33942,Monmouth County 
5361,2020,34027,23041,Morris County 
5364,2020,34029,35204,Ocean County 
5367,2020,34031,42521,Passaic County 
5370,2020,34033,2981,Salem County 
5373,2020,34035,15001,Somerset County 
5376,2020,34037,4883,Sussex County 
5379,2020,34039,40903,Union County 
5382,2020,34041,4233,Warren County 
5385,2020,35001,40373,Bernalillo County 
5388,2020,35003,55,Catron County 
5391,2020,35005,6896,Chaves County 
5394,2020,35006,2223,Cibola County 
5397,2020,35007,503,Colfax County 
5400,2020,35009,4001,Curry County 
5403,2020,35011,92,De Baca County 
5406,2020,35013,17358,Dona Ana County 
5409,2020,35015,4500,Eddy County 
5412,2020,35017,879,Grant County 
5415,2020,35019,268,Guadalupe County 
5418,2020,35021,8,Harding County 
5421,2020,35023,234,Hidalgo County 
5424,2020,35025,6573,Lea County 
5427,2020,35027,1020,Lincoln County 
5430,2020,35028,273,Los Alamos County 
5433,2020,35029,2337,Luna County 
5436,2020,35031,9713,McKinley County 
5439,2020,35033,115,Mora County 
5442,2020,35035,2125,Otero County 
5445,2020,35037,331,Quay County 
5448,2020,35039,2232,Rio Arriba County 
5451,2020,35041,1500,Roosevelt County 
5454,2020,35043,8040,Sandoval County 
5457,2020,35045,9959,San Juan County 
5460,2020,35047,834,San Miguel County 
5463,2020,35049,7283,Santa Fe County 
5466,2020,35051,524,Sierra County 
5469,2020,35053,949,Socorro County 
5472,2020,35055,1139,Taos County 
5475,2020,35057,476,Torrance County 
5478,2020,35059,191,Union County 
5481,2020,35061,4821,Valencia County 
5484,2020,36001,11333,Albany County 
5487,2020,36003,1782,Allegany County 
5490,2020,36005,81882,Bronx County 
5493,2020,36007,8004,Broome County 
5496,2020,36009,2437,Cattaraugus County 
5499,2020,36011,2742,Cayuga County 
5502,2020,36013,3404,Chautauqua County 
5505,2020,36015,4448,Chemung County 
5508,2020,36017,1179,Chenango County 
5511,2020,36019,1050,Clinton County 
5514,2020,36021,1579,Columbia County 
5517,2020,36023,2017,Cortland County 
5520,2020,36025,691,Delaware County 
5523,2020,36027,11869,Dutchess County 
5526,2020,36029,40585,Erie County 
5529,2020,36031,554,Essex County 
5532,2020,36033,734,Franklin County 
5535,2020,36035,1258,Fulton County 
5538,2020,36037,2584,Genesee County 
5541,2020,36039,1260,Greene County 
5544,2020,36041,100,Hamilton County 
5547,2020,36043,2049,Herkimer County 
5550,2020,36045,1729,Jefferson County 
5553,2020,36047,120208,Kings County 
5556,2020,36049,857,Lewis County 
5559,2020,36051,1811,Livingston County 
5562,2020,36053,2240,Madison County 
5565,2020,36055,33059,Monroe County 
5568,2020,36057,1282,Montgomery County 
5571,2020,36059,86296,Nassau County 
5574,2020,36061,61794,New York County 
5577,2020,36063,8241,Niagara County 
5580,2020,36065,11803,Oneida County 
5583,2020,36067,20658,Onondaga County 
5586,2020,36069,3162,Ontario County 
5589,2020,36071,23019,Orange County 
5592,2020,36073,1324,Orleans County 
5595,2020,36075,3343,Oswego County 
5598,2020,36077,1181,Otsego County 
5601,2020,36079,4750,Putnam County 
5604,2020,36081,121781,Queens County 
5607,2020,36083,4133,Rensselaer County 
5610,2020,36085,34402,Richmond County 
5613,2020,36087,27193,Rockland County 
5616,2020,36089,2011,St. Lawrence County 
5619,2020,36091,5413,Saratoga County 
5622,2020,36093,5732,Schenectady County 
5625,2020,36095,542,Schoharie County 
5628,2020,36097,515,Schuyler County 
5631,2020,36099,761,Seneca County 
5634,2020,36101,3323,Steuben County 
5637,2020,36103,94041,Suffolk County 
5640,2020,36105,3073,Sullivan County 
5643,2020,36107,1655,Tioga County 
5646,2020,36109,2033,Tompkins County 
5649,2020,36111,5572,Ulster County 
5652,2020,36113,1141,Warren County 
5655,2020,36115,805,Washington County 
5658,2020,36117,2477,Wayne County 
5661,2020,36119,68702,Westchester County 
5664,2020,36121,1321,Wyoming County 
5667,2020,36123,488,Yates County 
5670,2020,37001,10274,Alamance County 
5673,2020,37003,2642,Alexander County 
5676,2020,37005,633,Alleghany County 
5679,2020,37007,1402,Anson County 
5682,2020,37009,1211,Ashe County 
5685,2020,37011,1330,Avery County 
5688,2020,37013,2475,Beaufort County 
5691,2020,37015,1187,Bertie County 
5694,2020,37017,1814,Bladen County 
5697,2020,37019,4364,Brunswick County 
5700,2020,37021,9073,Buncombe County 
5703,2020,37023,6182,Burke County 
5706,2020,37025,11061,Cabarrus County 
5709,2020,37027,5783,Caldwell County 
5712,2020,37029,282,Camden County 
5715,2020,37031,2700,Carteret County 
5718,2020,37033,1148,Caswell County 
5721,2020,37035,11020,Catawba County 
5724,2020,37037,2872,Chatham County 
5727,2020,37039,1251,Cherokee County 
5730,2020,37041,813,Chowan County 
5733,2020,37043,365,Clay County 
5736,2020,37045,6578,Cleveland County 
5739,2020,37047,3607,Columbus County 
5742,2020,37049,5087,Craven County 
5745,2020,37051,13789,Cumberland County 
5748,2020,37053,637,Currituck County 
5751,2020,37055,996,Dare County 
5754,2020,37057,8567,Davidson County 
5757,2020,37059,2079,Davie County 
5760,2020,37061,4208,Duplin County 
5763,2020,37063,14650,Durham County 
5766,2020,37065,3181,Edgecombe County 
5769,2020,37067,20374,Forsyth County 
5772,2020,37069,3072,Franklin County 
5775,2020,37071,15308,Gaston County 
5778,2020,37073,350,Gates County 
5781,2020,37075,387,Graham County 
5784,2020,37077,3540,Granville County 
5787,2020,37079,1520,Greene County 
5790,2020,37081,24206,Guilford County 
5793,2020,37083,2835,Halifax County 
5796,2020,37085,5850,Harnett County 
5799,2020,37087,2091,Haywood County 
5802,2020,37089,5302,Henderson County 
5805,2020,37091,1324,Hertford County 
5808,2020,37093,2728,Hoke County 
5811,2020,37095,313,Hyde County 
5814,2020,37097,9276,Iredell County 
5817,2020,37099,2236,Jackson County 
5820,2020,37101,11385,Johnston County 
5823,2020,37103,397,Jones County 
5826,2020,37105,3475,Lee County 
5829,2020,37107,3191,Lenoir County 
5832,2020,37109,5338,Lincoln County 
5835,2020,37111,1296,McDowell County 
5838,2020,37113,1497,Macon County 
5841,2020,37115,838,Madison County 
5844,2020,37117,793,Martin County 
5847,2020,37119,61990,Mecklenburg County 
5850,2020,37121,871,Mitchell County 
5853,2020,37123,1899,Montgomery County 
5856,2020,37125,4808,Moore County 
5859,2020,37127,6012,Nash County 
5862,2020,37129,9531,New Hanover County 
5865,2020,37131,1037,Northampton County 
5868,2020,37133,8646,Onslow County 
5871,2020,37135,4989,Orange County 
5874,2020,37137,527,Pamlico County 
5877,2020,37139,1777,Pasquotank County 
5880,2020,37141,2722,Pender County 
5883,2020,37143,524,Perquimans County 
5886,2020,37145,1619,Person County 
5889,2020,37147,11215,Pitt County 
5892,2020,37149,716,Polk County 
5895,2020,37151,7988,Randolph County 
5898,2020,37153,2606,Richmond County 
5901,2020,37155,9686,Robeson County 
5904,2020,37157,4371,Rockingham County 
5907,2020,37159,8881,Rowan County 
5910,2020,37161,4260,Rutherford County 
5913,2020,37163,4863,Sampson County 
5916,2020,37165,2515,Scotland County 
5919,2020,37167,4287,Stanly County 
5922,2020,37169,1970,Stokes County 
5925,2020,37171,4388,Surry County 
5928,2020,37173,678,Swain County 
5931,2020,37175,910,Transylvania County 
5934,2020,37177,169,Tyrrell County 
5937,2020,37179,12333,Union County 
5940,2020,37181,2651,Vance County 
5943,2020,37183,42951,Wake County 
5946,2020,37185,1080,Warren County 
5949,2020,37187,436,Washington County 
5952,2020,37189,2590,Watauga County 
5955,2020,37191,7362,Wayne County 
5958,2020,37193,3832,Wilkes County 
5961,2020,37195,5454,Wilson County 
5964,2020,37197,2356,Yadkin County 
5967,2020,37199,1020,Yancey County 
5970,2020,38001,190,Adams County 
5973,2020,38003,1227,Barnes County 
5976,2020,38005,974,Benson County 
5979,2020,38007,48,Billings County 
5982,2020,38009,607,Bottineau County 
5985,2020,38011,301,Bowman County 
5988,2020,38013,199,Burke County 
5991,2020,38015,13584,Burleigh County 
5994,2020,38017,19715,Cass County 
5997,2020,38019,406,Cavalier County 
6000,2020,38021,668,Dickey County 
6003,2020,38023,137,Divide County 
6006,2020,38025,353,Dunn County 
6009,2020,38027,413,Eddy County 
6012,2020,38029,369,Emmons County 
6015,2020,38031,524,Foster County 
6018,2020,38033,195,Golden Valley County 
6021,2020,38035,9199,Grand Forks County 
6024,2020,38037,172,Grant County 
6027,2020,38039,298,Griggs County 
6030,2020,38041,268,Hettinger County 
6033,2020,38043,247,Kidder County 
6036,2020,38045,462,LaMoure County 
6039,2020,38047,211,Logan County 
6042,2020,38049,533,McHenry County 
6045,2020,38051,312,McIntosh County 
6048,2020,38053,1023,McKenzie County 
6051,2020,38055,1123,McLean County 
6054,2020,38057,1004,Mercer County 
6057,2020,38059,4606,Morton County 
6060,2020,38061,1176,Mountrail County 
6063,2020,38063,405,Nelson County 
6066,2020,38065,149,Oliver County 
6069,2020,38067,698,Pembina County 
6072,2020,38069,492,Pierce County 
6075,2020,38071,1448,Ramsey County 
6078,2020,38073,536,Ransom County 
6081,2020,38075,275,Renville County 
6084,2020,38077,1521,Richland County 
6087,2020,38079,1856,Rolette County 
6090,2020,38081,403,Sargent County 
6093,2020,38083,96,Sheridan County 
6096,2020,38085,604,Sioux County 
6099,2020,38087,27,Slope County 
6102,2020,38089,4024,Stark County 
6105,2020,38091,165,Steele County 
6108,2020,38093,3099,Stutsman County 
6111,2020,38095,270,Towner County 
6114,2020,38097,906,Traill County 
6117,2020,38099,1601,Walsh County 
6120,2020,38101,8385,Ward County 
6123,2020,38103,399,Wells County 
6126,2020,38105,3925,Williams County 
6129,2020,39001,1336,Adams County 
6132,2020,39003,8186,Allen County 
6135,2020,39005,2679,Ashland County 
6138,2020,39007,3795,Ashtabula County 
6141,2020,39009,3072,Athens County 
6144,2020,39011,3586,Auglaize County 
6147,2020,39013,3079,Belmont County 
6150,2020,39015,2318,Brown County 
6153,2020,39017,25416,Butler County 
6156,2020,39019,1089,Carroll County 
6159,2020,39021,1871,Champaign County 
6162,2020,39023,8868,Clark County 
6165,2020,39025,11856,Clermont County 
6168,2020,39027,2314,Clinton County 
6171,2020,39029,6074,Columbiana County 
6174,2020,39031,1682,Coshocton County 
6177,2020,39033,2573,Crawford County 
6180,2020,39035,69251,Cuyahoga County 
6183,2020,39037,4096,Darke County 
6186,2020,39039,2682,Defiance County 
6189,2020,39041,11216,Delaware County 
6192,2020,39043,4833,Erie County 
6195,2020,39045,9884,Fairfield County 
6198,2020,39047,1769,Fayette County 
6201,2020,39049,83105,Franklin County 
6204,2020,39051,2711,Fulton County 
6207,2020,39053,1639,Gallia County 
6210,2020,39055,3964,Geauga County 
6213,2020,39057,9576,Greene County 
6216,2020,39059,1990,Guernsey County 
6219,2020,39061,51124,Hamilton County 
6222,2020,39063,4523,Hancock County 
6225,2020,39065,1734,Hardin County 
6228,2020,39067,675,Harrison County 
6231,2020,39069,1761,Henry County 
6234,2020,39071,2069,Highland County 
6237,2020,39073,1358,Hocking County 
6240,2020,39075,1952,Holmes County 
6243,2020,39077,3311,Huron County 
6246,2020,39079,2111,Jackson County 
6249,2020,39081,3330,Jefferson County 
6252,2020,39083,2720,Knox County 
6255,2020,39085,12569,Lake County 
6258,2020,39087,3446,Lawrence County 
6261,2020,39089,10347,Licking County 
6264,2020,39091,2338,Logan County 
6267,2020,39093,14549,Lorain County 
6270,2020,39095,25505,Lucas County 
6273,2020,39097,2891,Madison County 
6276,2020,39099,14631,Mahoning County 
6279,2020,39101,6684,Marion County 
6282,2020,39103,9195,Medina County 
6285,2020,39105,830,Meigs County 
6288,2020,39107,3893,Mercer County 
6291,2020,39109,7511,Miami County 
6294,2020,39111,714,Monroe County 
6297,2020,39113,35213,Montgomery County 
6300,2020,39115,636,Morgan County 
6303,2020,39117,1801,Morrow County 
6306,2020,39119,5319,Muskingum County 
6309,2020,39121,1000,Noble County 
6312,2020,39123,2306,Ottawa County 
6315,2020,39125,1147,Paulding County 
6318,2020,39127,1805,Perry County 
6321,2020,39129,6078,Pickaway County 
6324,2020,39131,1387,Pike County 
6327,2020,39133,7188,Portage County 
6330,2020,39135,2678,Preble County 
6333,2020,39137,3230,Putnam County 
6336,2020,39139,7414,Richland County 
6339,2020,39141,4351,Ross County 
6342,2020,39143,3485,Sandusky County 
6345,2020,39145,4159,Scioto County 
6348,2020,39147,3417,Seneca County 
6351,2020,39149,3394,Shelby County 
6354,2020,39151,20078,Stark County 
6357,2020,39153,27614,Summit County 
6360,2020,39155,10716,Trumbull County 
6363,2020,39157,6103,Tuscarawas County 
6366,2020,39159,3519,Union County 
6369,2020,39161,1696,Van Wert County 
6372,2020,39163,501,Vinton County 
6375,2020,39165,15502,Warren County 
6378,2020,39167,2932,Washington County 
6381,2020,39169,5752,Wayne County 
6384,2020,39171,2255,Williams County 
6387,2020,39173,8183,Wood County 
6390,2020,39175,1608,Wyandot County 
6393,2020,40001,1820,Adair County 
6396,2020,40003,923,Alfalfa County 
6399,2020,40005,1288,Atoka County 
6402,2020,40007,302,Beaver County 
6405,2020,40009,1948,Beckham County 
6408,2020,40011,647,Blaine County 
6411,2020,40013,3904,Bryan County 
6414,2020,40015,2757,Caddo County 
6417,2020,40017,10486,Canadian County 
6420,2020,40019,2685,Carter County 
6423,2020,40021,3605,Cherokee County 
6426,2020,40023,1070,Choctaw County 
6429,2020,40025,103,Cimarron County 
6432,2020,40027,18898,Cleveland County 
6435,2020,40029,466,Coal County 
6438,2020,40031,6857,Comanche County 
6441,2020,40033,416,Cotton County 
6444,2020,40035,1434,Craig County 
6447,2020,40037,4032,Creek County 
6450,2020,40039,2928,Custer County 
6453,2020,40041,2873,Delaware County 
6456,2020,40043,404,Dewey County 
6459,2020,40045,306,Ellis County 
6462,2020,40047,5371,Garfield County 
6465,2020,40049,2279,Garvin County 
6468,2020,40051,3808,Grady County 
6471,2020,40053,380,Grant County 
6474,2020,40055,375,Greer County 
6477,2020,40057,199,Harmon County 
6480,2020,40059,343,Harper County 
6483,2020,40061,851,Haskell County 
6486,2020,40063,814,Hughes County 
6489,2020,40065,2323,Jackson County 
6492,2020,40067,430,Jefferson County 
6495,2020,40069,827,Johnston County 
6498,2020,40071,3232,Kay County 
6501,2020,40073,1353,Kingfisher County 
6504,2020,40075,527,Kiowa County 
6507,2020,40077,515,Latimer County 
6510,2020,40079,3504,Le Flore County 
6513,2020,40081,2080,Lincoln County 
6516,2020,40083,2524,Logan County 
6519,2020,40085,894,Love County 
6522,2020,40087,3514,McClain County 
6525,2020,40089,2903,McCurtain County 
6528,2020,40091,1287,McIntosh County 
6531,2020,40093,711,Major County 
6534,2020,40095,1111,Marshall County 
6537,2020,40097,2505,Mayes County 
6540,2020,40099,1146,Murray County 
6543,2020,40101,6456,Muskogee County 
6546,2020,40103,972,Noble County 
6549,2020,40105,672,Nowata County 
6552,2020,40107,1395,Okfuskee County 
6555,2020,40109,57401,Oklahoma County 
6558,2020,40111,2549,Okmulgee County 
6561,2020,40113,2968,Osage County 
6564,2020,40115,2691,Ottawa County 
6567,2020,40117,1046,Pawnee County 
6570,2020,40119,5793,Payne County 
6573,2020,40121,2961,Pittsburg County 
6576,2020,40123,3045,Pontotoc County 
6579,2020,40125,5471,Pottawatomie County 
6582,2020,40127,612,Pushmataha County 
6585,2020,40129,253,Roger Mills County 
6588,2020,40131,6487,Rogers County 
6591,2020,40133,1798,Seminole County 
6594,2020,40135,2429,Sequoyah County 
6597,2020,40137,2980,Stephens County 
6600,2020,40139,2926,Texas County 
6603,2020,40141,538,Tillman County 
6606,2020,40143,47575,Tulsa County 
6609,2020,40145,4567,Wagoner County 
6612,2020,40147,3100,Washington County 
6615,2020,40149,748,Washita County 
6618,2020,40151,960,Woods County 
6621,2020,40153,2457,Woodward County 
6624,2020,41001,460,Baker County 
6627,2020,41003,1323,Benton County 
6630,2020,41005,9917,Clackamas County 
6633,2020,41007,549,Clatsop County 
6636,2020,41009,828,Columbia County 
6639,2020,41011,748,Coos County 
6642,2020,41013,443,Crook County 
6645,2020,41015,277,Curry County 
6648,2020,41017,3927,Deschutes County 
6651,2020,41019,1366,Douglas County 
6654,2020,41021,37,Gilliam County 
6657,2020,41023,170,Grant County 
6660,2020,41025,131,Harney County 
6663,2020,41027,801,Hood River County 
6666,2020,41029,5780,Jackson County 
6669,2020,41031,1392,Jefferson County 
6672,2020,41033,1165,Josephine County 
6675,2020,41035,1874,Klamath County 
6678,2020,41037,195,Lake County 
6681,2020,41039,6809,Lane County 
6684,2020,41041,870,Lincoln County 
6687,2020,41043,2597,Linn County 
6690,2020,41045,2863,Malheur County 
6693,2020,41047,13741,Marion County 
6696,2020,41049,805,Morrow County 
6699,2020,41051,24959,Multnomah County 
6702,2020,41053,1939,Polk County 
6705,2020,41055,31,Sherman County 
6708,2020,41057,303,Tillamook County 
6711,2020,41059,5497,Umatilla County 
6714,2020,41061,977,Union County 
